sale_id,sale_date,customer_id,customer_name,product_id,product_name,category,quantity,price,total_amount
2673,2025-01-27,172,Stephanie Peters,201,Laptop,Electronics,4,1000,4000
2674,2025-01-27,110,Gregory Fields,203,Chair,Furniture,3,150,450
2675,2025-01-27,110,Amanda Wright,203,Chair,Furniture,3,150,450
2676,2025-01-27,131,Matthew Watkins,203,Chair,Furniture,2,150,300
2677,2025-01-27,101,Nicholas Smith,203,Chair,Furniture,5,150,750
2678,2025-01-27,148,Jeffrey Carey,201,Laptop,Electronics,4,1000,4000
2679,2025-01-27,190,Todd Mckenzie,205,Phone,Electronics,2,800,1600
2680,2025-01-27,121,Julie Peterson,204,Desk,Furniture,2,300,600
2681,2025-01-27,189,Kelly Jones,201,Laptop,Electronics,1,1000,1000
2682,2025-01-27,192,Kenneth Thompson,205,Phone,Electronics,2,800,1600
2683,2025-01-27,157,Michael Sellers,205,Phone,Electronics,2,800,1600
2684,2025-01-27,138,Andrea Delgado,204,Desk,Furniture,4,300,1200
2685,2025-01-27,164,Brian Jackson,203,Chair,Furniture,5,150,750
2686,2025-01-27,150,Sharon Barron,201,Laptop,Electronics,2,1000,2000
2687,2025-01-27,168,Richard Colon,204,Desk,Furniture,2,300,600
2688,2025-01-27,128,Elizabeth King,201,Laptop,Electronics,5,1000,5000
2689,2025-01-27,169,Jennifer Anderson,205,Phone,Electronics,3,800,2400
2690,2025-01-27,146,Nathan Adams,203,Chair,Furniture,4,150,600
2691,2025-01-27,116,Bradley Griffith,203,Chair,Furniture,5,150,750
2692,2025-01-27,175,Vanessa Smith,203,Chair,Furniture,2,150,300
2693,2025-01-27,176,Michael Cooper,205,Phone,Electronics,5,800,4000
2694,2025-01-27,172,Timothy Blankenship,205,Phone,Electronics,3,800,2400
2695,2025-01-27,125,Zachary Grant,203,Chair,Furniture,3,150,450
2696,2025-01-27,183,Jessica Martin,204,Desk,Furniture,2,300,600
2697,2025-01-27,153,Sheila Carter,205,Phone,Electronics,5,800,4000
2698,2025-01-27,107,Teresa Green,202,Mouse,Electronics,1,25,25
2699,2025-01-27,110,David Klein,201,Laptop,Electronics,5,1000,5000
2700,2025-01-27,138,Timothy Melton,204,Desk,Furniture,2,300,600
2701,2025-01-28,172,Christina Cooper,204,Desk,Furniture,4,300,1200
2702,2025-01-28,134,John Flores,201,Laptop,Electronics,4,1000,4000
2703,2025-01-28,155,Jason Soto,203,Chair,Furniture,2,150,300
2704,2025-01-28,180,Carol Adams,205,Phone,Electronics,1,800,800
2705,2025-01-28,192,April Rice,204,Desk,Furniture,2,300,600
2706,2025-01-28,112,Samantha Chase,201,Laptop,Electronics,3,1000,3000
2707,2025-01-28,198,Cindy Allen,202,Mouse,Electronics,1,25,25
2708,2025-01-28,129,Kristy Miller,201,Laptop,Electronics,4,1000,4000
2709,2025-01-28,195,Benjamin Hughes,203,Chair,Furniture,5,150,750
2710,2025-01-28,121,Ms. Wendy Brown DDS,203,Chair,Furniture,5,150,750
2711,2025-01-28,169,Joann Acosta,204,Desk,Furniture,2,300,600
2712,2025-01-28,156,Katelyn Reed,202,Mouse,Electronics,2,25,50
2713,2025-01-28,145,Chad Hernandez,205,Phone,Electronics,2,800,1600
2714,2025-01-28,181,Gabrielle Morris,202,Mouse,Electronics,3,25,75
2715,2025-01-28,160,Veronica Burton,205,Phone,Electronics,1,800,800
2716,2025-01-28,121,Rose Mason,204,Desk,Furniture,2,300,600
2717,2025-01-28,199,Phillip Martinez,205,Phone,Electronics,4,800,3200
2718,2025-01-28,151,Mr. Randy Cain MD,203,Chair,Furniture,5,150,750
2719,2025-01-28,166,Heather Jackson DVM,205,Phone,Electronics,4,800,3200
2720,2025-01-28,187,Michael Ramirez MD,204,Desk,Furniture,1,300,300
2721,2025-01-28,165,Nathan Noble,202,Mouse,Electronics,2,25,50
2722,2025-01-28,192,Jeremy Ferrell,201,Laptop,Electronics,4,1000,4000
2723,2025-01-28,186,Patricia Wells,202,Mouse,Electronics,5,25,125
2724,2025-01-28,125,Felicia Robinson,204,Desk,Furniture,1,300,300
2725,2025-01-28,100,Anthony Fernandez,205,Phone,Electronics,1,800,800
2726,2025-01-28,134,Jessica Stone,204,Desk,Furniture,4,300,1200
2727,2025-01-28,180,Brian Fisher,201,Laptop,Electronics,5,1000,5000
2728,2025-01-28,160,Lisa Bennett,205,Phone,Electronics,1,800,800
2729,2025-01-28,101,Robin Jensen,203,Chair,Furniture,3,150,450
2730,2025-01-28,134,Caitlin Smith,203,Chair,Furniture,5,150,750
2731,2025-01-28,173,Jennifer Kramer,202,Mouse,Electronics,2,25,50
2732,2025-01-28,135,Jennifer Hernandez,204,Desk,Furniture,1,300,300
2733,2025-01-28,150,Shawn Ramirez,201,Laptop,Electronics,1,1000,1000
2734,2025-01-28,172,Brian Mcgee,202,Mouse,Electronics,5,25,125
2735,2025-01-28,179,Alyssa Hopkins,205,Phone,Electronics,1,800,800
2736,2025-01-28,182,Anthony Henderson,203,Chair,Furniture,1,150,150
2737,2025-01-28,123,Michelle Taylor,204,Desk,Furniture,5,300,1500
2738,2025-01-28,177,Kellie Payne,201,Laptop,Electronics,1,1000,1000
2739,2025-01-28,168,Jacob Alvarado,203,Chair,Furniture,4,150,600
2740,2025-01-28,136,Courtney Soto,204,Desk,Furniture,3,300,900
2741,2025-01-28,180,Amanda Santos,205,Phone,Electronics,5,800,4000
2742,2025-01-28,186,Claudia Patel,204,Desk,Furniture,5,300,1500
2743,2025-01-28,173,Kim Porter,203,Chair,Furniture,5,150,750
2744,2025-01-28,181,Beth Richardson,202,Mouse,Electronics,4,25,100
2745,2025-01-28,110,Michelle Meyers,203,Chair,Furniture,3,150,450
2746,2025-01-28,181,Alexis Clark,203,Chair,Furniture,3,150,450
2747,2025-01-28,135,Matthew Landry,201,Laptop,Electronics,2,1000,2000
2748,2025-01-28,151,Toni Strickland,205,Phone,Electronics,1,800,800
2749,2025-01-28,141,Jessica Levy,202,Mouse,Electronics,4,25,100
2750,2025-01-28,133,Dr. Beth Collier,202,Mouse,Electronics,5,25,125
2751,2025-01-28,123,Brittney Roberts,201,Laptop,Electronics,3,1000,3000
2752,2025-01-28,172,Alvin Fuller,205,Phone,Electronics,2,800,1600
2753,2025-01-28,126,Kenneth Jackson,203,Chair,Furniture,1,150,150
2754,2025-01-28,135,Rachel Nguyen,203,Chair,Furniture,3,150,450
2755,2025-01-28,185,Mr. Larry Maldonado DDS,204,Desk,Furniture,2,300,600
2756,2025-01-28,137,Carlos Mendez,203,Chair,Furniture,4,150,600
2757,2025-01-28,156,Stephanie Morris,205,Phone,Electronics,1,800,800
2758,2025-01-28,182,Clifford Manning,202,Mouse,Electronics,2,25,50
2759,2025-01-28,104,Kayla Anderson,203,Chair,Furniture,4,150,600
2760,2025-01-28,133,Mackenzie Cameron,205,Phone,Electronics,1,800,800
2761,2025-01-28,175,Hayden Flores,205,Phone,Electronics,4,800,3200
2762,2025-01-28,121,Kristen Ross,205,Phone,Electronics,5,800,4000
2763,2025-01-28,149,Joseph Clark,203,Chair,Furniture,5,150,750
2764,2025-01-28,163,Kim Haynes,204,Desk,Furniture,5,300,1500
2765,2025-01-28,160,Lisa Williams,202,Mouse,Electronics,2,25,50
2766,2025-01-28,178,Amy Moore,202,Mouse,Electronics,1,25,25
2767,2025-01-28,146,Anna Norris,201,Laptop,Electronics,4,1000,4000
2768,2025-01-28,103,Anthony Faulkner,201,Laptop,Electronics,5,1000,5000
2769,2025-01-28,175,Ricky Hughes MD,205,Phone,Electronics,1,800,800
2770,2025-01-28,177,Nicole Smith,202,Mouse,Electronics,4,25,100
2771,2025-01-28,199,Michelle Christensen,202,Mouse,Electronics,2,25,50
2772,2025-01-28,174,Lawrence Wilson,203,Chair,Furniture,3,150,450
2773,2025-01-28,109,Erica Owen,201,Laptop,Electronics,2,1000,2000
2774,2025-01-28,110,Kathryn Calhoun DDS,205,Phone,Electronics,5,800,4000
2775,2025-01-28,178,Robert Khan,203,Chair,Furniture,3,150,450
2776,2025-01-28,199,Andrew Warner,201,Laptop,Electronics,4,1000,4000
2777,2025-01-28,119,Connor Johnson,205,Phone,Electronics,4,800,3200
2778,2025-01-28,163,Natalie Miller,204,Desk,Furniture,2,300,600
2779,2025-01-28,151,Kristine Washington,203,Chair,Furniture,2,150,300
2780,2025-01-28,153,Richard Koch,202,Mouse,Electronics,5,25,125
2781,2025-01-28,187,Charles Kramer,201,Laptop,Electronics,2,1000,2000
2782,2025-01-28,120,Meredith Rodriguez,201,Laptop,Electronics,3,1000,3000
2783,2025-01-28,197,Dorothy Rowe,205,Phone,Electronics,3,800,2400
2784,2025-01-28,125,Stephanie York,205,Phone,Electronics,3,800,2400
2785,2025-01-28,111,Jessica Lowe,201,Laptop,Electronics,4,1000,4000
2786,2025-01-28,179,Ashley Day,203,Chair,Furniture,1,150,150
2787,2025-01-28,104,Kelly Arellano,204,Desk,Furniture,2,300,600
2788,2025-01-28,185,Kimberly Williams,202,Mouse,Electronics,5,25,125
2789,2025-01-28,113,Charles Blankenship,201,Laptop,Electronics,5,1000,5000
2790,2025-01-28,103,David Myers,202,Mouse,Electronics,4,25,100
2791,2025-01-28,144,Sandra Estrada,201,Laptop,Electronics,1,1000,1000
2792,2025-01-28,195,Ryan Turner,201,Laptop,Electronics,5,1000,5000
2793,2025-01-28,126,Gloria Washington,202,Mouse,Electronics,3,25,75
2794,2025-01-28,164,Gregory Galvan,205,Phone,Electronics,1,800,800
2795,2025-01-28,153,Jessica Rodriguez,205,Phone,Electronics,1,800,800
2796,2025-01-28,173,Sandra Jenkins,205,Phone,Electronics,3,800,2400
2797,2025-01-28,135,Christine Glover,202,Mouse,Electronics,5,25,125
2798,2025-01-28,129,April Hall,203,Chair,Furniture,1,150,150
2799,2025-01-28,147,Emily Gallagher,202,Mouse,Electronics,2,25,50
2800,2025-01-28,189,Marvin Montes,204,Desk,Furniture,1,300,300
2801,2025-01-29,134,Kevin Adams,204,Desk,Furniture,4,300,1200
2802,2025-01-29,150,Kim Jones,203,Chair,Furniture,2,150,300
2803,2025-01-29,184,Ashley Poole,201,Laptop,Electronics,2,1000,2000
2804,2025-01-29,101,Erin Sanchez,201,Laptop,Electronics,3,1000,3000
2805,2025-01-29,122,Gina George,201,Laptop,Electronics,3,1000,3000
2806,2025-01-29,136,Jessica Myers,201,Laptop,Electronics,4,1000,4000
2807,2025-01-29,153,Brenda Hall,202,Mouse,Electronics,1,25,25
2808,2025-01-29,124,Theresa Miles,204,Desk,Furniture,4,300,1200
2809,2025-01-29,159,Luke Farrell,202,Mouse,Electronics,4,25,100
2810,2025-01-29,133,Tiffany Martinez,202,Mouse,Electronics,1,25,25
2811,2025-01-29,141,Eugene Jackson,203,Chair,Furniture,1,150,150
2812,2025-01-29,119,Phillip Castillo,204,Desk,Furniture,3,300,900
2813,2025-01-29,102,Lori Levine,201,Laptop,Electronics,1,1000,1000
2814,2025-01-29,118,Veronica Kim,203,Chair,Furniture,2,150,300
2815,2025-01-29,177,Dennis Hester MD,202,Mouse,Electronics,3,25,75
2816,2025-01-29,190,Joseph Lopez,201,Laptop,Electronics,2,1000,2000
2817,2025-01-29,115,Brad Guzman,205,Phone,Electronics,4,800,3200
2818,2025-01-29,129,Joshua Burton,202,Mouse,Electronics,1,25,25
2819,2025-01-29,172,Danielle Franklin,205,Phone,Electronics,1,800,800
2820,2025-01-29,131,Luke Harrell II,204,Desk,Furniture,5,300,1500
2821,2025-01-29,159,Timothy Rodriguez,203,Chair,Furniture,4,150,600
2822,2025-01-29,189,William Cobb,201,Laptop,Electronics,3,1000,3000
2823,2025-01-29,145,Dawn Adams MD,201,Laptop,Electronics,2,1000,2000
2824,2025-01-29,143,James Newman,203,Chair,Furniture,5,150,750
2825,2025-01-29,150,Megan Lopez,205,Phone,Electronics,2,800,1600
2826,2025-01-29,165,Debbie Williams,201,Laptop,Electronics,3,1000,3000
2827,2025-01-29,168,Kathryn Cruz,203,Chair,Furniture,5,150,750
2828,2025-01-29,112,John Gomez PhD,201,Laptop,Electronics,4,1000,4000
2829,2025-01-29,197,Linda Robinson,204,Desk,Furniture,3,300,900
2830,2025-01-29,127,Christina Elliott,205,Phone,Electronics,1,800,800
2831,2025-01-29,185,Stephanie Avery,203,Chair,Furniture,5,150,750
2832,2025-01-29,130,Andrew Russell,204,Desk,Furniture,4,300,1200
2833,2025-01-29,194,Christopher Winters,201,Laptop,Electronics,3,1000,3000
2834,2025-01-29,163,Dr. Amy Strickland,205,Phone,Electronics,3,800,2400
2835,2025-01-29,113,Kathy Richardson,204,Desk,Furniture,3,300,900
2836,2025-01-29,113,Elizabeth Sellers,201,Laptop,Electronics,2,1000,2000
2837,2025-01-29,141,Adam Singh,204,Desk,Furniture,3,300,900
2838,2025-01-29,117,Benjamin Drake,202,Mouse,Electronics,2,25,50
2839,2025-01-29,198,Evan Sutton,202,Mouse,Electronics,5,25,125
2840,2025-01-29,193,Ivan Reed,204,Desk,Furniture,1,300,300
2841,2025-01-29,164,Luis Long,202,Mouse,Electronics,5,25,125
2842,2025-01-29,126,Amanda Harrison,201,Laptop,Electronics,5,1000,5000
2843,2025-01-29,154,Brandon Perez,203,Chair,Furniture,4,150,600
2844,2025-01-29,190,Roger Peterson,203,Chair,Furniture,3,150,450
2845,2025-01-29,140,Erica Martinez,201,Laptop,Electronics,2,1000,2000
2846,2025-01-29,125,David Myers,202,Mouse,Electronics,5,25,125
2847,2025-01-29,103,Katie Richmond,201,Laptop,Electronics,1,1000,1000
2848,2025-01-29,134,Susan Beasley,201,Laptop,Electronics,5,1000,5000
2849,2025-01-29,191,Andrew Cannon,205,Phone,Electronics,1,800,800
2850,2025-01-29,193,Emily Park,202,Mouse,Electronics,1,25,25
2851,2025-01-29,149,Tiffany Sherman,205,Phone,Electronics,4,800,3200
2852,2025-01-29,158,Zachary Martin,202,Mouse,Electronics,1,25,25
2853,2025-01-29,171,Dominique Walker,204,Desk,Furniture,1,300,300
2854,2025-01-29,171,Robert Jennings,201,Laptop,Electronics,1,1000,1000
2855,2025-01-29,115,Ryan Morrison,201,Laptop,Electronics,2,1000,2000
2856,2025-01-29,122,Daniel Miller,204,Desk,Furniture,3,300,900
2857,2025-01-29,174,Bianca Ramos,202,Mouse,Electronics,5,25,125
2858,2025-01-29,141,Angelica Kirby,201,Laptop,Electronics,1,1000,1000
2859,2025-01-29,126,Frank Roy,201,Laptop,Electronics,1,1000,1000
2860,2025-01-29,148,Crystal Diaz,203,Chair,Furniture,4,150,600
2861,2025-01-29,108,Debra Kirby,201,Laptop,Electronics,4,1000,4000
2862,2025-01-29,146,Donna Erickson,205,Phone,Electronics,1,800,800
2863,2025-01-29,130,Jessica Sherman,201,Laptop,Electronics,2,1000,2000
2864,2025-01-29,139,Mr. Mark Smith,203,Chair,Furniture,4,150,600
2865,2025-01-29,176,Tracy Davis,203,Chair,Furniture,5,150,750
2866,2025-01-29,189,Christina Phillips,201,Laptop,Electronics,3,1000,3000
2867,2025-01-29,160,Mark Ross,204,Desk,Furniture,5,300,1500
2868,2025-01-29,120,Kyle Anderson,201,Laptop,Electronics,5,1000,5000
2869,2025-01-29,199,Mark Craig,203,Chair,Furniture,3,150,450
2870,2025-01-29,172,Debbie Waters,201,Laptop,Electronics,4,1000,4000
2871,2025-01-29,167,Douglas Smith,205,Phone,Electronics,2,800,1600
2872,2025-01-29,169,Timothy Preston,204,Desk,Furniture,5,300,1500
2873,2025-01-29,157,Dr. Lee Blackburn,203,Chair,Furniture,5,150,750
2874,2025-01-29,142,Jason Weber,201,Laptop,Electronics,2,1000,2000
2875,2025-01-29,140,John Crawford,201,Laptop,Electronics,3,1000,3000
2876,2025-01-29,136,Sarah Flores,203,Chair,Furniture,2,150,300
2877,2025-01-29,185,Brent Fisher,202,Mouse,Electronics,1,25,25
2878,2025-01-29,160,David Tucker,203,Chair,Furniture,4,150,600
2879,2025-01-29,140,Kelly Taylor,201,Laptop,Electronics,5,1000,5000
2880,2025-01-29,199,Vincent Shepherd,204,Desk,Furniture,1,300,300
2881,2025-01-29,143,Jacob Davis,204,Desk,Furniture,2,300,600
2882,2025-01-29,118,Andrea Rice,204,Desk,Furniture,2,300,600
2883,2025-01-29,148,Gabriel Cowan,204,Desk,Furniture,5,300,1500
2884,2025-01-29,106,Joe Franklin,203,Chair,Furniture,2,150,300
2885,2025-01-29,154,Lisa Freeman,203,Chair,Furniture,1,150,150
2886,2025-01-29,170,Benjamin Salas,202,Mouse,Electronics,5,25,125
2887,2025-01-29,190,Seth Johnson,202,Mouse,Electronics,4,25,100
2888,2025-01-29,104,Joshua Gordon,202,Mouse,Electronics,1,25,25
2889,2025-01-29,156,Lisa Jones,203,Chair,Furniture,1,150,150
2890,2025-01-29,168,Brandon Ryan,201,Laptop,Electronics,5,1000,5000
2891,2025-01-29,189,Christina Thomas,202,Mouse,Electronics,4,25,100
2892,2025-01-29,123,Kenneth Walker,203,Chair,Furniture,3,150,450
2893,2025-01-29,176,Nicole Moore,205,Phone,Electronics,4,800,3200
2894,2025-01-29,118,Teresa Owens,204,Desk,Furniture,1,300,300
2895,2025-01-29,140,Sara Anderson,205,Phone,Electronics,1,800,800
2896,2025-01-29,109,Bernard Combs,204,Desk,Furniture,5,300,1500
2897,2025-01-29,162,Mrs. Nicole Logan,204,Desk,Furniture,3,300,900
2898,2025-01-29,138,Brandon Smith,202,Mouse,Electronics,2,25,50
2899,2025-01-29,197,Keith Ortiz,201,Laptop,Electronics,5,1000,5000
2900,2025-01-29,164,Justin Taylor,202,Mouse,Electronics,1,25,25
2901,2025-01-30,124,Carrie Miles,205,Phone,Electronics,2,800,1600
2902,2025-01-30,123,Anthony Hill,204,Desk,Furniture,4,300,1200
2903,2025-01-30,145,Morgan Johnson,203,Chair,Furniture,3,150,450
2904,2025-01-30,187,Mark Boyd,201,Laptop,Electronics,5,1000,5000
2905,2025-01-30,182,Heather Harris,205,Phone,Electronics,5,800,4000
2906,2025-01-30,145,Karen Novak,203,Chair,Furniture,3,150,450
2907,2025-01-30,159,Lauren Poole,205,Phone,Electronics,5,800,4000
2908,2025-01-30,122,Matthew Wells,202,Mouse,Electronics,3,25,75
2909,2025-01-30,162,Heather Johnson,203,Chair,Furniture,1,150,150
2910,2025-01-30,141,Ashley Davis,201,Laptop,Electronics,1,1000,1000
2911,2025-01-30,178,Jennifer Greene,203,Chair,Furniture,2,150,300
2912,2025-01-30,186,Andrew Hood,201,Laptop,Electronics,2,1000,2000
2913,2025-01-30,193,Summer Moss,202,Mouse,Electronics,5,25,125
2914,2025-01-30,146,Calvin Adams,204,Desk,Furniture,2,300,600
2915,2025-01-30,190,Michael Haley,201,Laptop,Electronics,3,1000,3000
2916,2025-01-30,113,Scott Bennett,205,Phone,Electronics,4,800,3200
2917,2025-01-30,107,Jonathan Russell,204,Desk,Furniture,4,300,1200
2918,2025-01-30,184,Tamara Neal,203,Chair,Furniture,3,150,450
2919,2025-01-30,124,Jerry Price,202,Mouse,Electronics,5,25,125
2920,2025-01-30,127,Alisha Jacobson,202,Mouse,Electronics,3,25,75
2921,2025-01-30,151,Chase Lopez,205,Phone,Electronics,2,800,1600
2922,2025-01-30,144,Janice Williams,203,Chair,Furniture,4,150,600
2923,2025-01-30,116,Mrs. Joan Morse,202,Mouse,Electronics,3,25,75
2924,2025-01-30,126,Tiffany Richard,205,Phone,Electronics,1,800,800
2925,2025-01-30,125,Amanda Armstrong,203,Chair,Furniture,5,150,750
2926,2025-01-30,144,Christopher Green,201,Laptop,Electronics,1,1000,1000
2927,2025-01-30,158,Ann Butler,202,Mouse,Electronics,1,25,25
2928,2025-01-30,188,Lauren Dickson,202,Mouse,Electronics,2,25,50
2929,2025-01-30,101,Jeffery Parsons,205,Phone,Electronics,5,800,4000
2930,2025-01-30,103,Scott Olsen,201,Laptop,Electronics,3,1000,3000
2931,2025-01-30,186,Ross Thomas,201,Laptop,Electronics,3,1000,3000
2932,2025-01-30,126,Rhonda Price,205,Phone,Electronics,5,800,4000
2933,2025-01-30,125,Trevor Lamb,203,Chair,Furniture,5,150,750
2934,2025-01-30,123,Chelsea Ramirez,201,Laptop,Electronics,4,1000,4000
2935,2025-01-30,113,Richard Ferguson,203,Chair,Furniture,5,150,750
2936,2025-01-30,172,Evelyn Mullins,202,Mouse,Electronics,4,25,100
2937,2025-01-30,113,Mathew Chan,204,Desk,Furniture,4,300,1200
2938,2025-01-30,181,Hannah Booker,203,Chair,Furniture,1,150,150
2939,2025-01-30,155,James Meza,202,Mouse,Electronics,4,25,100
2940,2025-01-30,112,Cassandra Williams,202,Mouse,Electronics,4,25,100
2941,2025-01-30,141,William James,202,Mouse,Electronics,1,25,25
2942,2025-01-30,194,Billy Anderson,203,Chair,Furniture,5,150,750
2943,2025-01-30,118,Daniel Hendricks,202,Mouse,Electronics,1,25,25
2944,2025-01-30,195,Mrs. Brittany Robbins,202,Mouse,Electronics,2,25,50
2945,2025-01-30,116,Shawn Fuller,201,Laptop,Electronics,3,1000,3000
2946,2025-01-30,199,Erin Sanchez,202,Mouse,Electronics,2,25,50
2947,2025-01-30,179,Bailey Lambert,202,Mouse,Electronics,4,25,100
2948,2025-01-30,187,Evelyn Wiggins,203,Chair,Furniture,1,150,150
2949,2025-01-30,156,Ashley Boyd,203,Chair,Furniture,1,150,150
2950,2025-01-30,110,Jennifer Medina,203,Chair,Furniture,4,150,600
2951,2025-01-30,182,Todd Mahoney,205,Phone,Electronics,2,800,1600
2952,2025-01-30,141,Elizabeth Shah,201,Laptop,Electronics,4,1000,4000
2953,2025-01-30,190,Kaitlyn Lynch,203,Chair,Furniture,1,150,150
2954,2025-01-30,105,Alexandria Cherry,204,Desk,Furniture,4,300,1200
2955,2025-01-30,199,Francis Kennedy,201,Laptop,Electronics,2,1000,2000
2956,2025-01-30,115,Bianca Clark,202,Mouse,Electronics,5,25,125
2957,2025-01-30,134,Lauren Mckay,202,Mouse,Electronics,4,25,100
2958,2025-01-30,181,Tina Peterson,204,Desk,Furniture,2,300,600
2959,2025-01-30,174,Karen Wilson,204,Desk,Furniture,2,300,600
2960,2025-01-30,165,Adrian Rivera,201,Laptop,Electronics,4,1000,4000
2961,2025-01-30,114,Gary Williams,203,Chair,Furniture,4,150,600
2962,2025-01-30,147,Terry Gibbs,205,Phone,Electronics,3,800,2400
2963,2025-01-30,159,Rebecca Thornton,202,Mouse,Electronics,2,25,50
2964,2025-01-30,108,Crystal Johnson,202,Mouse,Electronics,2,25,50
2965,2025-01-30,168,Sheila Williams,201,Laptop,Electronics,1,1000,1000
2966,2025-01-30,140,Katherine Stone,205,Phone,Electronics,5,800,4000
2967,2025-01-30,168,Jerome Vaughn,204,Desk,Furniture,2,300,600
2968,2025-01-30,130,Richard Cortez DDS,203,Chair,Furniture,1,150,150
2969,2025-01-30,160,Rachel Schroeder,204,Desk,Furniture,3,300,900
2970,2025-01-30,195,Sarah Lee,203,Chair,Furniture,5,150,750
2971,2025-01-30,150,Cristina Rocha,202,Mouse,Electronics,2,25,50
2972,2025-01-30,145,Tracie Pratt,205,Phone,Electronics,5,800,4000
2973,2025-01-30,173,Brian Carter,205,Phone,Electronics,2,800,1600
2974,2025-01-30,187,Natalie Carter,203,Chair,Furniture,2,150,300
2975,2025-01-30,111,Steven Carroll,204,Desk,Furniture,5,300,1500
2976,2025-01-30,178,Anthony Martinez,201,Laptop,Electronics,2,1000,2000
2977,2025-01-30,105,Kelly Smith,204,Desk,Furniture,3,300,900
2978,2025-01-30,138,Joshua Gallagher,202,Mouse,Electronics,4,25,100
2979,2025-01-30,123,Angel Ball,203,Chair,Furniture,2,150,300
2980,2025-01-30,134,Fred Stewart,202,Mouse,Electronics,2,25,50
2981,2025-01-30,112,Amber Pearson,203,Chair,Furniture,3,150,450
2982,2025-01-30,160,Kayla Lopez,204,Desk,Furniture,4,300,1200
2983,2025-01-30,164,Jacob Campbell,203,Chair,Furniture,2,150,300
2984,2025-01-30,147,Lindsey Evans,205,Phone,Electronics,2,800,1600
2985,2025-01-30,172,Kristin Burnett,204,Desk,Furniture,2,300,600
2986,2025-01-30,154,Jennifer Rios,205,Phone,Electronics,5,800,4000
2987,2025-01-30,143,David Hayes,202,Mouse,Electronics,5,25,125
2988,2025-01-30,135,Joyce Smith,203,Chair,Furniture,3,150,450
2989,2025-01-30,122,Jonathan Crawford,205,Phone,Electronics,2,800,1600
2990,2025-01-30,131,Holly Williams,202,Mouse,Electronics,2,25,50
2991,2025-01-30,173,Sara Meyer,203,Chair,Furniture,3,150,450
2992,2025-01-30,175,Theresa Miller,204,Desk,Furniture,1,300,300
2993,2025-01-30,172,Justin Harrell,205,Phone,Electronics,4,800,3200
